STCode,DTCode,SDCode,TownVillgCode,TownVillgName
3,038,00216,031540,Lehli Kalan (307)
3,038,00216,031541,Bihala (301)
3,038,00216,031542,Sasoli (302)
3,038,00216,031543,Sinan (297)
3,038,00216,031544,Khanoor (298)
3,038,00216,031545,Jallowal (300)
3,038,00216,031546,Chitton (299)
3,038,00216,031547,Harta (285)
3,038,00216,031548,Badla (286)
3,038,00216,031549,Harmoa (290)
3,038,00216,031550,Patti (296)
3,038,00216,031551,Bohan (295)
3,038,00216,031552,Naugarain (294)
3,038,00216,031553,Salempur (293)
3,038,00216,031554,Dholanwal (252)
3,038,00216,031555,Attalgarh (253)
3,038,00216,031556,Kaimpur (254)
3,038,00216,031557,Mehmowal (255)
3,038,00216,031558,Badial (292)
3,038,00216,031559,Pholahi (291)
3,038,00216,031560,Bhathian Brahmanan (261)
3,038,00216,031561,Rorian (259)
3,038,00216,031562,Man (260)
3,038,00216,031563,Punga (258)
3,038,00216,031564,Maruli Brahmanan (256)
3,038,00216,031565,Bassi Daulat Khan (257)
3,038,00216,031566,Korangna (243)
3,038,00216,031567,Singriwala (245)
3,038,00216,031568,Chak Gujran (234)
3,038,00216,031569,Haiderwal (233)
3,038,00216,031570,Fatehgarh Niara (232)
3,038,00216,031571,Dagana Kalan (231)
3,038,00216,031572,Dagana Khurd (230)
3,038,00216,031573,Hardo Khanpur (224)
3,038,00216,031574,Akhlaspur (374)
3,038,00216,031575,Brahmjit (373)
3,038,00216,031576,Sajjan (181)
3,038,00216,031577,Bassi Khizar Khan (372)
3,038,00216,031578,Kakon (375)
3,038,00216,031579,Bassi Ballo  (376)
3,038,00216,031580,Khakhli  (383)
3,038,00216,031581,Bassi Nau (180)
3,038,00216,031582,Bagpur (382)
3,038,00216,031583,Bassi Muda (179)
3,038,00216,031584,Ghasipur (385)
3,038,00216,031585,Sataur (178)
3,038,00216,031586,Daulowal (386)
3,038,00216,031587,Niazian (387)
3,038,00216,031588,Mahndipur (140)
3,038,00216,031589,Gobindpur Khun Khun (141)
3,038,00216,031590,Dudiana Khurd (139)
3,038,00216,031591,Mithewal (388)
3,038,00216,031592,Hussainpur Guru (138)
3,038,00216,031593,Berunkangri (81)
3,038,00216,031594,Lambra (80)
3,038,00216,031595,Sherpur Pukhta (82)
3,038,00216,031596,Raowal (83)
3,038,00216,031597,Ludd (84)
3,038,00216,031598,Bhagowal (85)
3,038,00216,031599,Burey Rajputan (86)
3,038,00216,031600,Nangal Kalan (106)
3,038,00216,031601,Pandori Bawa Dass  (108)
3,038,00216,031602,Khabal (109)
3,038,00216,031603,Khadiala Sainian (107)
3,038,00216,031604,Bulhowal (110)
3,038,00216,031605,Dalamwal (134)
3,038,00216,031606,Lidder (137)
3,038,00216,031607,Pandori Mail (146)
3,038,00216,031608,Fatehpur (149)
3,038,00216,031609,Mirzapur (144)
3,038,00216,031610,Dhaliwal (145)
3,038,00216,031611,Kotla Naudh Singh (143)
3,038,00216,031612,Muradpur  Guru (142)
3,038,00216,031613,Bhakal (150)
3,038,00216,031614,Bhola (148)
3,038,00216,031615,Pandori Khajoor (151)
3,038,00216,031616,Asalpur  (175)
3,038,00216,031617,Sothiana (176)
3,038,00216,031618,Bains Khurd (177)
3,038,00216,031619,Charial (182)
3,038,00216,031620,Kheowal (223)
3,038,00216,031621,Lachowal (183)
3,038,00216,031622,Khunkhun Khurd (222)
3,038,00216,031623,Khusropur (220)
3,038,00216,031624,Galind (221)
3,038,00216,031625,Sherpur   (219)
3,038,00216,031626,Hargarh (217)
3,038,00216,031627,Badial (216)
3,038,00216,031628,Khalwana (215)
3,038,00216,031629,Deowal (214)
3,038,00216,031630,Chandpur (190)
3,038,00216,031631,Sahaipur (191)
3,038,00216,031632,Chak Rajusing(170)
3,038,00216,031633,Panjgrain (189)
3,038,00216,031634, Sada Arain (188)
3,038,00216,031635,Dhugga (187) 
3,038,00216,031636,Chakowal Shekhan  (218)
3,038,00216,031637,Pathial (184)
3,038,00216,031638,Lohar Kangnan (185)
3,038,00216,031639,Nainowal Jattan (186)
3,038,00216,031640,Sehjowal (171)
3,038,00216,031641,Pandori Bhawa (172)
3,038,00216,031642,Pandori Mindomind (173)
3,038,00216,031643,Shekhupur (174)
3,038,00216,031644,Giganwal (152)
3,038,00216,031645,Nangal Maruf (154)
3,038,00216,031646,Bahid (153)
3,038,00216,031647,Dhadda Fateh Singh (147)
3,038,00216,031648,Pathralian (131)
3,038,00216,031649,Zarab Dial (135)
3,038,00216,031650,Alowal (136)
3,038,00216,031651,Tajowal (133)
3,038,00216,031652,Dhadda Bawa Mohar Singh (111)
3,038,00216,031653,Kotali Bawdass (112)
3,038,00216,031654,Buray Jattan (105)
3,038,00216,031655,Sarhala (104)
3,038,00216,031656,Dhugga (102)
3,038,00216,031657,Nurpur Urf Bakipur (101)
3,038,00216,031658,Jandiala (100)
3,038,00216,031659,Sahota (115)
3,038,00216,031660,Mundian Jattan (113)
3,038,00216,031661,Khanpur (114)
3,038,00216,031662,Machhariwal (116)
3,038,00216,031663,Patti Mustfabad (117)
3,038,00216,031664,Langrian (118)
3,038,00216,031665,Fattowal (119)
3,038,00216,031666,Bagewal Gujjran (120)
3,038,00216,031667,Mudian Rangran  (132)
3,038,00216,031668,Nanda Chaur (121)
3,038,00216,031669,Kunt (122)
3,038,00216,031670,Begampur (99) 
3,038,00216,031671,Jhojar (90)
3,038,00216,031672,Sari Shatpur (91)
3,038,00216,031673,Birampur (92)
3,038,00216,031674,Manak Dheri (93)
3,038,00216,031675,Talwandi Goni (94)
3,038,00216,031676,Khar Dehar  (98)
3,038,00216,031677,Bub (95)
3,038,00216,031678,Kaluwahar (96)
3,038,00216,031679,Kattowal (97)
3,038,00216,031680,Susana (124)
3,038,00216,031681, Sus (125)
3,038,00216,031682,Pajjodeota (123)
3,038,00216,031683,Haji Khanpur (127)
3,038,00216,031684,Ahar (128)
3,038,00216,031685,Phambian (129)
3,038,00216,031686,Dadupur Goraya (126)
3,038,00216,031687,Laman (162) 
3,038,00216,031688,Nurpur   (163)
3,038,00216,031689,Kana (161)
3,038,00216,031690,Pandori Khangurian (159)
3,038,00216,031691,Barial (160)
3,038,00216,031692,Kandiana (158)
3,038,00216,031693,Sandhar (130)
3,038,00216,031694,Chakowal Brahmana (157)
3,038,00216,031695,Bains Taniwala (155)
3,038,00216,031696,Adhkara (156)
3,038,00216,031697,Kathe (168)
3,038,00216,031698,Kalkat (167)
3,038,00216,031699,Dhamian Bedi (165)
3,038,00216,031700,Talwandi Araian (164)
3,038,00216,031701,Wahid (196)
3,038,00216,031702,Raipur (195)
3,038,00216,031703,Chalopur (166)
3,038,00216,031704,Jandi (194)
3,038,00216,031705,Sandhra (169)
3,038,00216,031706,Randhawa Brota (192)
3,038,00216,031707,Bhatha (193)
3,038,00216,031708,Pandori Mehtwan (197)
3,038,00216,031709,Sham Chaursi ( Rural ) (199)
3,038,00216,031710,Badala Mahi (200)
3,038,00216,031711,Badowal (201)
3,038,00216,031712,Chak Rajian (202)
3,038,00216,031713,Talwandi Kanungoian (198)
3,038,00216,031714,Taragarh (213)
3,038,00216,031715,Nasrala (235)
3,038,00216,031716,Jandu Janda (212)
3,038,00216,031717,Pawal (211)
3,038,00216,031718,Dhah Urf Ram Nagar  (203)
3,038,00216,031719,Mandial (204)
3,038,00216,031720,Baupur (205)
3,038,00216,031721,Dhodo Majra (206)
3,038,00216,031722,Rajowal (208)
3,038,00216,031723,Rehsiwal (209)
3,038,00216,031724,Chak Rehsiwal (207) 
3,038,00216,031725,Meghowal (210)
3,038,00216,031726,Khanpur (239)
3,038,00216,031727,Hussainpur (237)
3,038,00216,031728,Gagnoli (236)
3,038,00216,031729,Pandori Rukman (244)
3,038,00216,031730,Kahri (242)
3,038,00216,031731,Dhakowal (263)
3,038,00216,031732,Dhagangarh (262)
3,038,00216,031733,Bhatrana (289)
3,038,00216,031734,Tajowal (287)
3,038,00216,031735,Rajwan (288)
3,038,00216,031736,Pandori Bibi (277)
3,038,00216,031737,Harkhowal (264)
3,038,00216,031738,Attowal (265)
3,038,00216,031739,Sahari (241)
3,038,00216,031740,Ramu Thiara (238)
3,038,00216,031741,Ajram (240)
3,038,00216,031742,Ahrana (269)
3,038,00216,031743,Marnaian Kalan (267)
3,038,00216,031744,Marnaian Khurd (266)
3,038,00216,031745,Tanuli (268)
3,038,00216,031746,Phadman (276)
3,038,00216,031747,Hukran (278)
3,038,00216,031748,Rajpur Bhaian (280)
3,038,00216,031749,Mona Khurd (279)
3,038,00216,031750,Mona Kalan (275)
3,038,00216,031751,Herian (281)
3,038,00216,031752,Mukhliana (284)
3,038,00216,031753,Pandori Kad (282)
3,038,00216,031754,Phuglana (274)
3,038,00216,031755,Khanaura (270)
3,038,00216,031756,M ehtiana (271)
3,038,00216,031757,Shimli (272)
3,038,00216,031758,Galibwal (273)
3,038,00216,031759,Bhungarni (283)
3,038,00216,031760,Chohal (CT)
3,038,00216,800175,Hariana (M Cl)
3,038,00216,800176,Hoshiarpur (M Cl)
3,038,00216,800177,Sham Chaurasi (M Cl)
3,038,00217,000000,Garhshankar
3,038,00217,031761,Dihana (7)
3,038,00217,031762,Maujo Mazara (8)
3,038,00217,031763,Thakkarwal (9)
3,038,00217,031764,Bham (12)
3,038,00217,031765,Badhel (11)
3,038,00217,031766,Thapal (10)
3,038,00217,031767,Kukowal (6)
3,038,00217,031768,Rahalli (49)
3,038,00217,031769,Rupowal (48)
3,038,00217,031770,Kukran (46)
3,038,00217,031771,Gopalian (45)
3,038,00217,031772,Sarhala Kalan (57)
3,038,00217,031773,Gondian (47)
3,038,00217,031774,Mugo Patti (56)
3,038,00217,031775,Mahal (55)
3,038,00217,031776,Dandian (50)
3,038,00217,031777,Badon (51)
3,038,00217,031778,Ajnoha (52)
3,038,00217,031779,Nangal (5)
3,038,00217,031780,Thandal (4)
3,038,00217,031781,Jalwehra (2)
3,038,00217,031782,Todarpur Urf Theh Pachrali(1)
3,038,00217,031783,Chahar (3)
3,038,00217,031784,Nadalon (53)
3,038,00217,031785,Panjaur (54)
3,038,00217,031786,Pandori Ganga Singh (81)
3,038,00217,031787,Data (82)
3,038,00217,031788,Chela (83)
3,038,00217,031789,Makhsuspur (80)
3,038,00217,031790,Ispur (79)
3,038,00217,031791,Alawalpur (78)
3,038,00217,031792,Bhana (77)
3,038,00217,031793,Laksihan (76)
3,038,00217,031794,Nakdipur (84)
3,038,00217,031795,Bikapur (85)
3,038,00217,031796,Pachnangal (86)
3,038,00217,031797,Kalupur (91)
3,038,00217,031798,Chak Musa (92)
3,038,00217,031799,Mananhana (90)
3,038,00217,031800,Kotla (93)
3,038,00217,031801,Kot Fatuhi (89)
3,038,00217,031802,Thinde (94)
3,038,00217,031803,Behbalpur (95)
3,038,00217,031804,Jhaj (96)
3,038,00217,031805,Khushalpur (87)
3,038,00217,031806,Khararawal Bassi (75)
3,038,00217,031807,Kalewal   (73)
3,038,00217,031808,Achharwal (74)
3,038,00217,031809,Hakumatpur (72)
3,038,00217,031810,Sarhala Khurd (59)
3,038,00217,031811,Rasulpur (58)
3,038,00217,031812,Jangliana (44)
3,038,00217,031813,Untwal (43)
3,038,00217,031814,Baleam (13)
3,038,00217,031815,Makhangarh (14)
3,038,00217,031816,Punj (15)
3,038,00217,031817,Saidpur (17)
3,038,00217,031818,Marula (18)
3,038,00217,031819,Taulian (19)
3,038,00217,031820,Nauneetpur (16)
3,038,00217,031821,Subhanpur (20)
3,038,00217,031822,Kammowal (21)
3,038,00217,031823,Balaspur (22)
3,038,00217,031824,Bambeli (23)
3,038,00217,031825,Mukho Mazara (24)
3,038,00217,031826,Surapur (25)
3,038,00217,031827,Benewal (26)
3,038,00217,031828,Chanthu Brahmanan (27)
3,038,00217,031829,Singhpur (28)
3,038,00217,031830,Bhulewal Rathan (29)
3,038,00217,031831,Parsowal (325)
3,038,00217,031832,Ghukharwal( 326)
3,038,00217,031833,Nasran (327)
3,038,00217,031834,Badhana (328)
3,038,00217,031835,Tajewal (329)
3,038,00217,031836,Sarangwal (330)
3,038,00217,031837,Bachhohi (331)
3,038,00217,031838,Suna (332)
3,038,00217,031839,Maili (333)
3,038,00217,031840,Lalwan (339)
3,038,00217,031841,Kothi (335)
3,038,00217,031842,Kanger (334)
3,038,00217,031843,Fatehpur (337)
3,038,00217,031844,Ganguwal (338)
3,038,00217,031845,Chak Narial (336)
3,038,00217,031846,Jhanjowal (299)
3,038,00217,031847,Alamwal (300)
3,038,00217,031848,Haluwal (301)
3,038,00217,031849,Kaharpur (316)
3,038,00217,031850,Nurpur (317)
3,038,00217,031851,Rampur (318)
3,038,00217,031852,Bhulewal Gujran  (319)
3,038,00217,031853,Mehmadwal (320)
3,038,00217,031854,Jandoli (324)
3,038,00217,031855,Jaitpur (32)
3,038,00217,031856,Kalewal Bhagtan (31)
3,038,00217,031857,Chak Mallan (30)
3,038,00217,031858,Gogron (321)
3,038,00217,031859,Chandeli (313)
3,038,00217,031860,Khanpur (312)
3,038,00217,031861,Kaindowal (314)
3,038,00217,031862,Ghamiala (315)
3,038,00217,031863,Ladhewal (311)
3,038,00217,031864,Malwandi (304)
3,038,00217,031865,Haveli (302)
3,038,00217,031866,Dholron (309)
3,038,00217,031867,Langeri (102)
3,038,00217,031868,Pathrala (307)
3,038,00217,031869,Bharta (70)
3,038,00217,031870,Ganeshpur (68)
3,038,00217,031871,Nangal Khurd (67)
3,038,00217,031872,Baghaura (66)
3,038,00217,031873,Phagon (303)
3,038,00217,031874,Buro Bari (37)
3,038,00217,031875,Bahowal (34)
3,038,00217,031876,Sherpur (322)
3,038,00217,031877,Dhakon (33)
3,038,00217,031878,Nangal Khilarian (323)
3,038,00217,031879,Bhuno (35)
3,038,00217,031880,Barian Khurd (36)
3,038,00217,031881,Barian Kalan (38)
3,038,00217,031882,Mautian (39)
3,038,00217,031883,Parsota (40)
3,038,00217,031884,Mularwal (41)
3,038,00217,031885,Manolian (42)
3,038,00217,031886,Rakhial (60)
3,038,00217,031887,Gondpur (61)
3,038,00217,031888,Chambal Khurd (64)
3,038,00217,031889,Chambal Kalan (63)
3,038,00217,031890,Chak Kataru (65)
3,038,00217,031891,Daduwal (62)
3,038,00217,031892,Khera (69)
3,038,00217,031893,Nangal Kalan (71)
3,038,00217,031894,Kharaudi (98)
3,038,00217,031895,Paldi (99)
3,038,00217,031896,Thoana (97)
3,038,00217,031897,Bhagtupur (88)
3,038,00217,031898,Dhada (105)
3,038,00217,031899, Pandori Ladha Singh (106)
3,038,00217,031900,Binjon (107)
3,038,00217,031901,Rihala (109)
3,038,00217,031902,Mehrowal (108)
3,038,00217,031903,Bugra (110)
3,038,00217,031904,Chak Soni (112)
3,038,00217,031905,Aima Jattan (114)
3,038,00217,031906,Soni (113)
3,038,00217,031907,Nurpur (115)
3,038,00217,031908,Paddi Khutti  (287)
3,038,00217,031909,Mazara Dingrian (111)
3,038,00217,031910,Chandsu Jattan (104)
3,038,00217,031911,Sakruli (100)
3,038,00217,031912,Dadewal (101)
3,038,00217,031913,Tuto Mazara (103)
3,038,00217,031914,Mugowal (297)
3,038,00217,031915,Jandiala (298)
3,038,00217,031916,Khanni (340)
3,038,00217,031917,Harjiana (341)
3,038,00217,031918,Jaijon (342)
3,038,00217,031919,Malewal (344)
3,038,00217,031920,Chak Natha (343)
3,038,00217,031921,Meghowal (296)
3,038,00217,031922,Mehngerwal (295)
3,038,00217,031923,Jiwanpur Jattan (294)
3,038,00217,031924,Bharatpur Jattan (293)
3,038,00217,031925,Raniala (292)
3,038,00217,031926,Gandhowal (291)
3,038,00217,031927,Sadullapur Badhwan (290)
3,038,00217,031928,Gujjarpur (289)
3,038,00217,031929,Pensra (288)
3,038,00217,031930,Saila Kalan (286)
3,038,00217,031931,Saila Khurd (285)
3,038,00217,031932,Paddi Sura Singh (277)
3,038,00217,031933,Possi (116)
3,038,00217,031934,Raipur Gujjran (117)
3,038,00217,031935,Moranwali (118)
3,038,00217,031936,Moila (125)
3,038,00217,031937,Fatehpur Khurd (124)
3,038,00217,031938,Aima Muglan  (119)
3,038,00217,031939,Kitna (121)
3,038,00217,031940,Rampur Kharak (120)
3,038,00217,031941,Padrana (275)
3,038,00217,031942,Dansiwal (276)
3,038,00217,031943,Dadial (278)
3,038,00217,031944,Jassowal (284)
3,038,00217,031945,Bathal (283)
3,038,00217,031946,Helar (281)
3,038,00217,031947,Badowal (345)
3,038,00217,031948,Lasara (347)
3,038,00217,031949,Mehdud (348)
3,038,00217,031950,Gajjar (349)
3,038,00217,031951,Bharatpur Rajputan (352)
3,038,00217,031952,Abhowal (350)
3,038,00217,031953,Kukran (279)
3,038,00217,031954,Hyatpur (280)
3,038,00217,031955,Bariana (346)
3,038,00217,031956,Bharowal (282)
3,038,00217,031957,Pakhowal (273)
3,038,00217,031958,Bihran (274)
3,038,00217,031959,Satnaur (271)
3,038,00217,031960,Salempur (272)
3,038,00217,031961,Badesron (270)
3,038,00217,031962,Jiwanpur Gujran (122)
3,038,00217,031963,Akalgarh (123)
3,038,00217,031964,Wahidpur (126)
3,038,00217,031965,Khabra (127)
3,038,00217,031966,Golian (128)
3,038,00217,031967,Kalewal (129)
3,038,00217,031968,Lalian (130)
3,038,00217,031969,Rawal Pindi (142)
3,038,00217,031970,Mohanwal (131)
3,038,00217,031971,Chahalpur (132)
3,038,00217,031972,Dogarpur (139)
3,038,00217,031973,Dagam (133)
3,038,00217,031974,Fatehpur Kalan (141)
3,038,00217,031975,Dairon (140)
3,038,00217,031976,Denowal Kalan (134)
3,038,00217,031977,Chauhra (135)
3,038,00217,031978,Basiala (136)
3,038,00217,031979,Rasulpur (137)
3,038,00217,031980,Bakapur Guru (138)
3,038,00217,031981,Golewal (153)
3,038,00217,031982,Alipur (154)
3,038,00217,031983,Rurki Khas (155)
3,038,00217,031984,Sakanderpur (152)
